concept_id,concept_code,concept_name,codeset
137800,93889000,Primary malignant neoplasm of maxillary sinus,cancer_dx
432256,93890009,Primary malignant neoplasm of Meckel's diverticulum,cancer_dx
438693,93891008,Primary malignant neoplasm of mediastinum,cancer_dx
4002340,109915008,Primary malignant neoplasm of meninges,cancer_dx
4246131,93892001,Primary malignant neoplasm of metacarpal bone,cancer_dx
4247335,93893006,Primary malignant neoplasm of metatarsal bone,cancer_dx
4247336,93894000,Primary malignant neoplasm of middle ear,cancer_dx
256646,372112000,"Primary malignant neoplasm of middle lobe, bronchus or lung",cancer_dx
437805,371999007,Primary malignant neoplasm of middle third of esophagus,cancer_dx
4162861,372000001,Primary malignant neoplasm of minor salivary gland,cancer_dx
4247837,93898002,Primary malignant neoplasm of multiple endocrine glands,cancer_dx
4311492,93913006,Primary malignant neoplasm of muscle,cancer_dx
4311485,93899005,Primary malignant neoplasm of muscle of abdomen,cancer_dx
4311486,93900000,Primary malignant neoplasm of muscle of buttock,cancer_dx
4311487,93901001,Primary malignant neoplasm of muscle of face,cancer_dx
4247838,93902008,Primary malignant neoplasm of muscle of head,cancer_dx
4246133,93903003,Primary malignant neoplasm of muscle of hip,cancer_dx
4246134,93904009,Primary malignant neoplasm of muscle of inguinal region,cancer_dx
4311488,93905005,Primary malignant neoplasm of muscle of lower limb,cancer_dx
4311489,93906006,Primary malignant neoplasm of muscle of neck,cancer_dx
4311490,93907002,Primary malignant neoplasm of muscle of pelvis,cancer_dx
4246135,93908007,Primary malignant neoplasm of muscle of perineum,cancer_dx
4311491,93909004,Primary malignant neoplasm of muscle of shoulder,cancer_dx
4247337,93910009,Primary malignant neoplasm of muscle of thorax,cancer_dx
4247839,93911008,Primary malignant neoplasm of muscle of trunk,cancer_dx
4247840,93912001,Primary malignant neoplasm of muscle of upper limb,cancer_dx
4247841,93914000,Primary malignant neoplasm of myocardium,cancer_dx
4247842,93915004,Primary malignant neoplasm of myometrium,cancer_dx
4246136,93916003,Primary malignant neoplasm of nasal bone,cancer_dx
438367,93917007,Primary malignant neoplasm of nasal cavity,cancer_dx
4247843,93918002,Primary malignant neoplasm of nasal concha,cancer_dx
36684473,2.26521E+14,Primary malignant neoplasm of nasopharynx,cancer_dx
4247844,93920004,Primary malignant neoplasm of navicular bone of foot,cancer_dx
30346,93922007,Primary malignant neoplasm of neck,cancer_dx
376918,93923002,Primary malignant neoplasm of nervous system,cancer_dx
442127,93924008,Primary malignant neoplasm of nipple of female breast,cancer_dx
442126,93925009,Primary malignant neoplasm of nipple of male breast,cancer_dx
4247338,93926005,Primary malignant neoplasm of nose,cancer_dx
4247846,93927001,Primary malignant neoplasm of occipital bone,cancer_dx
432559,93928006,Primary malignant neoplasm of occipital lobe,cancer_dx
42536893,735917000,Primary malignant neoplasm of ocular adnexa,cancer_dx
4311493,93929003,Primary malignant neoplasm of oculomotor nerve,cancer_dx
4247847,93930008,Primary malignant neoplasm of olfactory nerve,cancer_dx
4246241,94090003,Primary malignant neoplasm of omentum,cancer_dx
4246137,93931007,Primary malignant neoplasm of optic nerve,cancer_dx
439404,372001002,Primary malignant neoplasm of oral cavity,cancer_dx
441809,93932000,Primary malignant neoplasm of orbit,cancer_dx
432833,93933005,Primary malignant neoplasm of oropharynx,cancer_dx
200051,93934004,Primary malignant neoplasm of ovary,cancer_dx
134290,372002009,Primary malignant neoplasm of palate,cancer_dx
4246138,93936002,Primary malignant neoplasm of palatine bone,cancer_dx
199754,372003004,Primary malignant neoplasm of pancreas,cancer_dx
433423,93939009,Primary malignant neoplasm of pancreatic duct,cancer_dx
4246139,93940006,Primary malignant neoplasm of para-aortic body,cancer_dx
442122,93941005,Primary malignant neoplasm of paraganglion,cancer_dx
196047,93942003,Primary malignant neoplasm of parametrium,cancer_dx
139753,93943008,Primary malignant neoplasm of parathyroid gland,cancer_dx
200963,93944002,Primary malignant neoplasm of paraurethral glands,cancer_dx
4247339,93945001,Primary malignant neoplasm of parietal bone,cancer_dx
438086,93946000,Primary malignant neoplasm of parietal lobe,cancer_dx
4246140,93947009,Primary malignant neoplasm of parietal peritoneum,cancer_dx
441510,93948004,Primary malignant neoplasm of parietal pleura,cancer_dx
434588,372004005,Primary malignant neoplasm of parotid gland,cancer_dx
4247849,93950007,Primary malignant neoplasm of patella,cancer_dx
4246141,93951006,Primary malignant neoplasm of pelvic bone,cancer_dx
72566,372115003,"Primary malignant neoplasm of pelvic bones, sacrum and coccyx",cancer_dx
4311496,93952004,Primary malignant neoplasm of pelvic peritoneum,cancer_dx
198988,93953009,Primary malignant neoplasm of pelvis,cancer_dx
195483,372005006,Primary malignant neoplasm of penis,cancer_dx
4246142,93955002,Primary malignant neoplasm of periadrenal tissue,cancer_dx
4311497,93956001,Primary malignant neoplasm of perianal skin,cancer_dx
4247850,93957005,Primary malignant neoplasm of pericardium,cancer_dx
40489795,446807009,Primary malignant neoplasm of perihilar bile duct,cancer_dx
4307721,422736007,Primary malignant neoplasm of peripheral nerve,cancer_dx
4003694,109921007,"Primary malignant neoplasm of peripheral nerve of head, face AND/OR neck",cancer_dx
4002342,109918005,Primary malignant neoplasm of peripheral nerves and peripheral autonomic nervous system,cancer_dx
4001321,109943004,Primary malignant neoplasm of peripheral nerves of abdomen,cancer_dx
4003173,109925003,Primary malignant neoplasm of peripheral nerves of face,cancer_dx
4002345,109923005,Primary malignant neoplasm of peripheral nerves of head,cancer_dx
4001320,109939003,Primary malignant neoplasm of peripheral nerves of hip,cancer_dx
4001319,109937001,Primary malignant neoplasm of peripheral nerves of lower limb,cancer_dx
4001318,109927006,Primary malignant neoplasm of peripheral nerves of neck,cancer_dx
4002353,109945006,Primary malignant neoplasm of peripheral nerves of pelvis,cancer_dx
4002348,109933002,Primary malignant neoplasm of peripheral nerves of shoulder,cancer_dx
4002352,109941002,Primary malignant neoplasm of peripheral nerves of thorax,cancer_dx
4003179,109947003,Primary malignant neoplasm of peripheral nerves of trunk,cancer_dx
4003175,109931000,Primary malignant neoplasm of peripheral nerves of upper limb,cancer_dx
4246143,93958000,Primary malignant neoplasm of perirenal tissue,cancer_dx
4247851,93959008,Primary malignant neoplasm of phalanx of foot,cancer_dx
4246144,93960003,Primary malignant neoplasm of phalanx of hand,cancer_dx
28083,93961004,Primary malignant neoplasm of pharynx,cancer_dx
26361,93962006,Primary malignant neoplasm of pineal gland,cancer_dx
4312565,93963001,Primary malignant neoplasm of pisiform bone of hand,cancer_dx
24296,93964007,Primary malignant neoplasm of pituitary gland,cancer_dx
36715801,721567004,Primary malignant neoplasm of placenta,cancer_dx
78093,93966009,Primary malignant neoplasm of pleura,cancer_dx
436922,93967000,Primary malignant neoplasm of postcricoid region,cancer_dx
435474,93968005,Primary malignant neoplasm of posterior hypopharyngeal wall,cancer_dx
435487,93969002,Primary malignant neoplasm of posterior mediastinum,cancer_dx
436344,93970001,Primary malignant neoplasm of posterior wall of nasopharynx,cancer_dx
439739,93971002,Primary malignant neoplasm of posterior wall of oropharynx,cancer_dx
40650479,93972009,Primary malignant neoplasm of posterior wall of urinary bladder,cancer_dx
440339,372006007,Primary malignant neoplasm of prepuce,cancer_dx
4247340,93973004,Primary malignant neoplasm of presacral region,cancer_dx
200962,93974005,Primary malignant neoplasm of prostate,cancer_dx
4247341,93975006,Primary malignant neoplasm of pubis,cancer_dx
438089,93976007,Primary malignant neoplasm of pyloric antrum,cancer_dx
192255,93977003,Primary malignant neoplasm of pylorus,cancer_dx
435190,93978008,Primary malignant neoplasm of pyriform sinus,cancer_dx
4246146,93979000,Primary malignant neoplasm of radius,cancer_dx
438699,93980002,Primary malignant neoplasm of rectosigmoid junction,cancer_dx
4311498,93981003,Primary malignant neoplasm of rectouterine pouch,cancer_dx
4246147,93982005,Primary malignant neoplasm of rectovaginal septum,cancer_dx
4312566,93983000,Primary malignant neoplasm of rectovesical septum,cancer_dx
74582,93984006,Primary malignant neoplasm of rectum,cancer_dx
195480,93985007,Primary malignant neoplasm of renal pelvis,cancer_dx
4311499,93986008,Primary malignant neoplasm of respiratory tract,cancer_dx
377811,93987004,Primary malignant neoplasm of retina (primary),cancer_dx
4155172,372007003,Primary malignant neoplasm of retrocecal tissue,cancer_dx
433704,93989001,Primary malignant neoplasm of retromolar area,cancer_dx
198091,94092006,Primary malignant neoplasm of retroperitoneum,cancer_dx
4311500,93990005,Primary malignant neoplasm of rib,cancer_dx
438977,372107001,Primary malignant neoplasm of ribs and/or sternum and/or clavicle,cancer_dx
37208025,3.50861E+14,Primary malignant neoplasm of right adrenal gland,cancer_dx
4283748,369520005,Primary malignant neoplasm of right fallopian tube,cancer_dx
37109303,3.54361E+14,Primary malignant neoplasm of right kidney,cancer_dx
4246148,93991009,Primary malignant neoplasm of right lower lobe of lung,cancer_dx
762427,3.54741E+14,Primary malignant neoplasm of right lung,cancer_dx
37208048,3.54591E+14,Primary malignant neoplasm of right male breast,cancer_dx
4311501,93992002,Primary malignant neoplasm of right middle lobe of lung,cancer_dx
4289392,369529006,Primary malignant neoplasm of right ovary,cancer_dx
441520,93994001,Primary malignant neoplasm of round ligament of uterus,cancer_dx
4312675,93995000,Primary malignant neoplasm of sacrococcygeal region,cancer_dx
4312676,93996004,Primary malignant neoplasm of sacrum,cancer_dx
439745,109828002,Primary malignant neoplasm of salivary gland duct,cancer_dx
4162119,372008008,Primary malignant neoplasm of scaphoid bone,cancer_dx
4311502,93997008,Primary malignant neoplasm of scapula,cancer_dx
4312677,93998003,Primary malignant neoplasm of sclera (primary),cancer_dx
79758,372009000,Primary malignant neoplasm of scrotum,cancer_dx
4311612,94000008,Primary malignant neoplasm of sebaceous gland,cancer_dx
4246224,94001007,Primary malignant neoplasm of second cuneiform bone of foot,cancer_dx
4281019,369487007,Primary malignant neoplasm of seminal vesicle,cancer_dx
4246225,94002000,Primary malignant neoplasm of septum of nose,cancer_dx
434880,94003005,Primary malignant neoplasm of short bone of lower limb,cancer_dx
435493,94004004,Primary malignant neoplasm of short bone of upper limb,cancer_dx
4246226,94005003,Primary malignant neoplasm of shoulder,cancer_dx
436635,94006002,Primary malignant neoplasm of sigmoid colon,cancer_dx
139750,94047004,Primary malignant neoplasm of skin,cancer_dx
37110584,724866001,Primary malignant neoplasm of skin due to and following radiotherapy caused by ionizing radiation,cancer_dx
4157456,372123001,Primary malignant neoplasm of skin head and neck,cancer_dx
4247345,94007006,Primary malignant neoplasm of skin of abdomen,cancer_dx
4247346,94008001,Primary malignant neoplasm of skin of ankle,cancer_dx
4312680,94010004,Primary malignant neoplasm of skin of axilla,cancer_dx
4247347,94011000,Primary malignant neoplasm of skin of back,cancer_dx
4247348,94012007,Primary malignant neoplasm of skin of breast,cancer_dx
4247349,94013002,Primary malignant neoplasm of skin of buttock,cancer_dx
4246227,94014008,Primary malignant neoplasm of skin of cheek,cancer_dx
4312681,94015009,Primary malignant neoplasm of skin of chest,cancer_dx
4246228,94016005,Primary malignant neoplasm of skin of chin,cancer_dx
4247350,94017001,Primary malignant neoplasm of skin of ear,cancer_dx
4246229,94018006,Primary malignant neoplasm of skin of elbow,cancer_dx
136916,94019003,Primary malignant neoplasm of skin of external auditory canal,cancer_dx
4246230,94020009,Primary malignant neoplasm of skin of eyebrow,cancer_dx
435755,94021008,Primary malignant neoplasm of skin of eyelid,cancer_dx
136917,94022001,Primary malignant neoplasm of skin of face,cancer_dx
4247351,94023006,Primary malignant neoplasm of skin of finger,cancer_dx
4312682,94024000,Primary malignant neoplasm of skin of foot,cancer_dx
4312683,94025004,Primary malignant neoplasm of skin of forearm,cancer_dx
4246231,94026003,Primary malignant neoplasm of skin of forehead,cancer_dx
4312684,94027007,Primary malignant neoplasm of skin of groin,cancer_dx
4246232,94028002,Primary malignant neoplasm of skin of hand,cancer_dx
4311614,94029005,Primary malignant neoplasm of skin of hip,cancer_dx
4247352,94030000,Primary malignant neoplasm of skin of knee,cancer_dx
136915,94032008,Primary malignant neoplasm of skin of lip,cancer_dx
42709762,449634005,Primary malignant neoplasm of skin of lower leg,cancer_dx
4312685,94033003,Primary malignant neoplasm of skin of lower limb,cancer_dx
434291,94034009,Primary malignant neoplasm of skin of neck,cancer_dx
4311617,94035005,Primary malignant neoplasm of skin of nose,cancer_dx
4246233,94036006,Primary malignant neoplasm of skin of perineum,cancer_dx
4312686,94037002,Primary malignant neoplasm of skin of popliteal area,cancer_dx
4312687,94038007,Primary malignant neoplasm of skin of scalp,cancer_dx
4247353,94039004,Primary malignant neoplasm of skin of shoulder,cancer_dx
4247354,94040002,Primary malignant neoplasm of skin of temporal region,cancer_dx
4312688,94041003,Primary malignant neoplasm of skin of thigh,cancer_dx
4246234,94042005,Primary malignant neoplasm of skin of toe,cancer_dx
133147,94043000,Primary malignant neoplasm of skin of trunk,cancer_dx
4311618,94044006,Primary malignant neoplasm of skin of umbilicus,cancer_dx
440658,94045007,Primary malignant neoplasm of skin of upper limb,cancer_dx
4247355,94046008,Primary malignant neoplasm of skin of wrist,cancer_dx
192836,94048009,Primary malignant neoplasm of small intestine,cancer_dx
254282,94049001,Primary malignant neoplasm of soft palate,cancer_dx
35617893,3.52321E+14,Primary malignant neoplasm of soft tissue of left lower limb,cancer_dx
35617803,3.52231E+14,Primary malignant neoplasm of soft tissue of left upper extremity,cancer_dx
35617882,3.52311E+14,Primary malignant neoplasm of soft tissue of right lower extremity,cancer_dx
35617871,3.52301E+14,Primary malignant neoplasm of soft tissue of right upper extremity,cancer_dx
376647,372010005,Primary malignant neoplasm of soft tissues,cancer_dx
197807,94050001,Primary malignant neoplasm of soft tissues of abdomen,cancer_dx
4247356,94051002,Primary malignant neoplasm of soft tissues of axilla,cancer_dx
4312689,94052009,Primary malignant neoplasm of soft tissues of buttock,cancer_dx
4311619,94053004,Primary malignant neoplasm of soft tissues of face,cancer_dx
4247357,94054005,Primary malignant neoplasm of soft tissues of head,cancer_dx
442123,94055006,Primary malignant neoplasm of soft tissues of hip,cancer_dx
4311620,94056007,Primary malignant neoplasm of soft tissues of inguinal region,cancer_dx
438094,94057003,Primary malignant neoplasm of soft tissues of lower limb,cancer_dx
4246235,94058008,Primary malignant neoplasm of soft tissues of neck,cancer_dx
4247358,94059000,Primary malignant neoplasm of soft tissues of pelvis,cancer_dx
4312690,94060005,Primary malignant neoplasm of soft tissues of perineum,cancer_dx
4311621,94061009,Primary malignant neoplasm of soft tissues of shoulder,cancer_dx
317801,94062002,Primary malignant neoplasm of soft tissues of thorax,cancer_dx
197808,94063007,Primary malignant neoplasm of soft tissues of trunk,cancer_dx
436357,372012002,Primary malignant neoplasm of soft tissues of upper limb,cancer_dx
193719,372013007,Primary malignant neoplasm of spermatic cord,cancer_dx
136639,94067008,Primary malignant neoplasm of sphenoidal sinus,cancer_dx
4246236,94066004,Primary malignant neoplasm of sphenoid bone,cancer_dx
135491,94068003,Primary malignant neoplasm of spinal cord,cancer_dx
134295,94069006,Primary malignant neoplasm of spinal meninges,cancer_dx
193418,94071006,Primary malignant neoplasm of spleen,cancer_dx
437798,94072004,Primary malignant neoplasm of splenic flexure of colon,cancer_dx
4246237,94073009,Primary malignant neoplasm of sternum,cancer_dx
196044,372014001,Primary malignant neoplasm of stomach,cancer_dx
259755,94075002,Primary malignant neoplasm of subglottis,cancer_dx
439738,94076001,Primary malignant neoplasm of sublingual gland,cancer_dx
4312691,94077005,Primary malignant neoplasm of submaxillary gland,cancer_dx
441223,94078000,Primary malignant neoplasm of superior wall of nasopharynx,cancer_dx
4312692,94079008,Primary malignant neoplasm of supraclavicular region,cancer_dx
261514,94080006,Primary malignant neoplasm of supraglottis,cancer_dx
4246238,94081005,Primary malignant neoplasm of sweat gland,cancer_dx
432843,94082003,Primary malignant neoplasm of tail of pancreas,cancer_dx
4246239,94083008,Primary malignant neoplasm of talus,cancer_dx
4246240,94084002,Primary malignant neoplasm of tarsal bone,cancer_dx
4312693,94085001,Primary malignant neoplasm of temporal bone,cancer_dx
433976,94086000,Primary malignant neoplasm of temporal lobe,cancer_dx
433716,94087009,Primary malignant neoplasm of testis,cancer_dx
4162120,372015000,Primary malignant neoplasm of the mesentery,cancer_dx
4247360,94089007,Primary malignant neoplasm of the mesocolon,cancer_dx
197799,372016004,Primary malignant neoplasm of the peritoneum,cancer_dx
4312694,94093001,Primary malignant neoplasm of thigh,cancer_dx
4247361,94094007,Primary malignant neoplasm of third cuneiform bone of foot,cancer_dx
135476,372017008,Primary malignant neoplasm of thoracic esophagus,cancer_dx
4162862,372019006,Primary malignant neoplasm of thoracic vertebral column,cancer_dx
438368,94096009,Primary malignant neoplasm of thymus,cancer_dx
4246243,94097000,Primary malignant neoplasm of thyroglossal duct,cancer_dx
133424,94098005,Primary malignant neoplasm of thyroid gland,cancer_dx
4312695,94099002,Primary malignant neoplasm of tibia,cancer_dx
437498,94101009,Primary malignant neoplasm of tongue,cancer_dx
31509,372020000,Primary malignant neoplasm of tonsil,cancer_dx
433709,94102002,Primary malignant neoplasm of tonsillar fossa,cancer_dx
440047,94103007,Primary malignant neoplasm of tonsillar pillar,cancer_dx
432262,94104001,Primary malignant neoplasm of trachea,cancer_dx
432257,94105000,Primary malignant neoplasm of transverse colon,cancer_dx
4157320,372021001,Primary malignant neoplasm of trapezium,cancer_dx
4246245,94107008,Primary malignant neoplasm of trapezoid bone,cancer_dx
4311625,94108003,Primary malignant neoplasm of trigeminal nerve,cancer_dx
435484,94109006,Primary malignant neoplasm of trigone of urinary bladder,cancer_dx
4246246,94110001,Primary malignant neoplasm of trochlear nerve,cancer_dx
4312698,94111002,Primary malignant neoplasm of trunk,cancer_dx
4311626,94112009,Primary malignant neoplasm of ulna,cancer_dx
436054,94113004,Primary malignant neoplasm of undescended testis,cancer_dx
4149322,310504009,Primary malignant neoplasm of unknown site,cancer_dx
436919,109356001,Primary malignant neoplasm of unspecified site (clinical),cancer_dx
4246795,93682007,Primary malignant neoplasm of upper arm,cancer_dx
435478,372022008,Primary malignant neoplasm of upper gum,cancer_dx
440956,94115006,Primary malignant neoplasm of upper inner quadrant of female breast,cancer_dx
81239,94116007,Primary malignant neoplasm of upper limb,cancer_dx
81237,372133009,Primary malignant neoplasm of upper limb bones and scapula,cancer_dx
261236,372135002,"Primary malignant neoplasm of upper lobe, bronchus or lung",cancer_dx
4312567,93993007,Primary malignant neoplasm of upper lobe of right lung,cancer_dx
436353,94117003,Primary malignant neoplasm of upper outer quadrant of female breast,cancer_dx
252840,94118008,Primary malignant neoplasm of upper respiratory tract,cancer_dx
432260,372023003,Primary malignant neoplasm of upper third of esophagus,cancer_dx
201517,94120006,Primary malignant neoplasm of urachus,cancer_dx
200054,94121005,Primary malignant neoplasm of ureter,cancer_dx
76924,94122003,Primary malignant neoplasm of ureteric orifice of urinary bladder,cancer_dx
196049,94123008,Primary malignant neoplasm of urethra,cancer_dx
436923,94124002,Primary malignant neoplasm of urinary bladder neck,cancer_dx
76349,94125001,Primary malignant neoplasm of urinary system,cancer_dx
200052,94126000,Primary malignant neoplasm of uterine adnexa,cancer_dx
196359,372024009,Primary malignant neoplasm of uterine cervix,cancer_dx
45770892,1.07085E+16,Primary malignant neoplasm of uterus,cancer_dx
4311627,94128004,Primary malignant neoplasm of uveal tract (primary),cancer_dx
434285,94129007,Primary malignant neoplasm of uvula,cancer_dx
196048,372025005,Primary malignant neoplasm of vagina,cancer_dx
4246248,94131003,Primary malignant neoplasm of vagus nerve,cancer_dx
438360,94132005,Primary malignant neoplasm of vallecula,cancer_dx
4311628,94133000,Primary malignant neoplasm of vas deferens,cancer_dx
437220,94134006,Primary malignant neoplasm of ventral surface of tongue,cancer_dx
133969,94135007,Primary malignant neoplasm of vermilion border of lip,cancer_dx
132565,372026006,Primary malignant neoplasm of vermilion border of lower lip,cancer_dx
138074,372027002,Primary malignant neoplasm of vermilion border of upper lip,cancer_dx
75488,372028007,Primary malignant neoplasm of vertebral column,cancer_dx
261808,94138009,Primary malignant neoplasm of vestibule of mouth,cancer_dx
4312032,94139001,Primary malignant neoplasm of vestibule of nose,cancer_dx
441230,94140004,Primary malignant neoplasm of visceral pleura,cancer_dx
4162122,372030009,Primary malignant neoplasm of vocal cord,cancer_dx
4312033,94142007,Primary malignant neoplasm of vomer,cancer_dx
195197,94143002,Primary malignant neoplasm of vulva,cancer_dx
432254,94144008,Primary malignant neoplasm of Waldeyer's ring,cancer_dx
4246249,94145009,Primary malignant neoplasm of zygomatic bone,cancer_dx
36716493,722518004,Primary malignant nerve sheath neoplasm of autonomic nerve,cancer_dx
36716492,722517009,Primary malignant nerve sheath neoplasm of peripheral nervous system structure,cancer_dx
37116589,733351008,Primary malignant neuroendocrine neoplasm of ampulla of Vater,cancer_dx
37116449,733163007,Primary malignant neuroendocrine neoplasm of anal canal,cancer_dx
37116448,733162002,Primary malignant neuroendocrine neoplasm of anus,cancer_dx
36715891,721673009,Primary malignant neuroendocrine neoplasm of appendix,cancer_dx
761001,1.30381E+14,Primary malignant neuroendocrine neoplasm of ascending colon,cancer_dx
37116591,733353006,Primary malignant neuroendocrine neoplasm of biliary tract,cancer_dx
36715859,721636006,Primary malignant neuroendocrine neoplasm of body of stomach,cancer_dx
36716499,722527003,Primary malignant neuroendocrine neoplasm of bronchus,cancer_dx
36715858,721635005,Primary malignant neuroendocrine neoplasm of cardia of stomach,cancer_dx
761000,1.30371E+14,Primary malignant neuroendocrine neoplasm of cecum,cancer_dx
36715913,721698005,Primary malignant neuroendocrine neoplasm of colon,cancer_dx
37116586,733348001,Primary malignant neuroendocrine neoplasm of cystic duct,cancer_dx
36717179,721644006,Primary malignant neuroendocrine neoplasm of duodenum,cancer_dx
36715852,721626003,Primary malignant neuroendocrine neoplasm of esophagus,cancer_dx
42537755,737313007,Primary malignant neuroendocrine neoplasm of ileum,cancer_dx
42537754,737312002,Primary malignant neuroendocrine neoplasm of jejunum,cancer_dx
760999,1.30351E+14,Primary malignant neuroendocrine neoplasm of large intestine,cancer_dx
36716500,722528008,Primary malignant neuroendocrine neoplasm of lung,cancer_dx
42536743,735735001,Primary malignant neuroendocrine neoplasm of pancreas,cancer_dx
42538835,762665002,Primary malignant neuroendocrine neoplasm of perihilar bile duct,cancer_dx
36715860,721637002,Primary malignant neuroendocrine neoplasm of pyloric antrum of stomach,cancer_dx
36715914,721700001,Primary malignant neuroendocrine neoplasm of rectum,cancer_dx
36715888,721670007,Primary malignant neuroendocrine neoplasm of small intestine,cancer_dx
36715857,721634009,Primary malignant neuroendocrine neoplasm of stomach,cancer_dx
37116588,733350009,Primary malignant neuroendocrine of distal bile duct,cancer_dx
42536895,735920008,Primary malignant neuroepithelial neoplasm of ciliary body,cancer_dx
42536894,735919002,Primary malignant neuroepithelial neoplasm of iris,cancer_dx
42536896,735921007,Primary malignant neuroepithelial neoplasm of orbit,cancer_dx
42536892,735916009,Primary malignant neuroepithelial neoplasm of retina,cancer_dx
37110538,724806004,Primary malignant neuroepitheliomatous neoplasm of autonomic nervous system,cancer_dx
42536528,735450006,Primary malignant neuroepitheliomatous neoplasm of nasal cavity,cancer_dx
37110537,724805000,Primary malignant neuroepitheliomatous neoplasm of peripheral nerve,cancer_dx
36715783,721541009,Primary malignant sarcoma of skin,cancer_dx
40481522,444910004,Primary mediastinal (thymic) large B-cell lymphoma,cancer_dx
36716612,722677008,Primary mesothelioma overlapping lesion of retroperitoneum peritoneum and omentum,cancer_dx
36716615,722681008,Primary mixed adenocarcinoma of endometrium,cancer_dx
45768930,707468009,Primary mixed mucinous and non-mucinous bronchiolo-alveolar carcinoma of lung,cancer_dx
45768880,707404008,Primary mixed subtype adenocarcinoma of lung,cancer_dx
36715890,721672004,Primary mucinous adenocarcinoma of appendix,cancer_dx
36716614,722679006,Primary mucinous adenocarcinoma of endometrium,cancer_dx
45768917,707452003,Primary mucinous adenocarcinoma of lung,cancer_dx
45768876,707400004,Primary mucinous adenocarcinoma of oropharynx,cancer_dx
37116598,733361001,Primary mucinous adenocarcinoma of ovary,cancer_dx
45768935,707473003,Primary mucinous adenocarcinoma of trachea,cancer_dx
45768932,707470000,Primary mucinous bronchiolo-alveolar carcinoma of lung,cancer_dx
37116593,733356003,Primary mucinous carcinoma of digestive organ,cancer_dx
36716619,722687007,Primary mucinous carcinoma of uterine adnexa,cancer_dx
45769034,707595001,Primary mucinous cystadenocarcinoma of lung,cancer_dx
45768860,707383000,Primary mucinous cystadenocarcinoma of trachea,cancer_dx
37116590,733352001,Primary mucinous cystic neoplasm with associated invasive carcinoma of biliary tract,cancer_dx
37118669,733347006,Primary mucinous cystic neoplasm with associated invasive carcinoma of cystic duct,cancer_dx
37116587,733349009,Primary mucinous cystic neoplasm with associated invasive carcinoma of distal bile duct,cancer_dx
37116585,733346002,Primary mucinous cystic neoplasm with associated invasive carcinoma of perihilar bile duct,cancer_dx
45768882,707406005,Primary mucoepidermoid carcinoma of hypopharynx,cancer_dx
36716633,722714004,Primary mucoepidermoid carcinoma of lacrimal apparatus,cancer_dx
45772939,707465007,Primary mucoepidermoid carcinoma of lung,cancer_dx
45769031,707591005,Primary mucoepidermoid carcinoma of oropharynx,cancer_dx
45768857,707379000,Primary mucoepidermoid carcinoma of trachea,cancer_dx
45768927,707464006,Primary myoepithelial carcinoma of lung,cancer_dx
45769027,707586009,Primary myoepithelial carcinoma of oropharynx,cancer_dx
45768856,707378008,Primary myoepithelial carcinoma of trachea,cancer_dx
36715812,721580001,Primary myosarcoma of omentum,cancer_dx
36716856,723077004,Primary myosarcoma of uterus,cancer_dx
36716855,723076008,Primary myxofibrosarcoma,cancer_dx
36715862,721640002,Primary neuroendocrine carcinoma of body of stomach,cancer_dx
36717178,721639004,Primary neuroendocrine carcinoma of cardia of stomach,cancer_dx
36716617,722683006,Primary neuroendocrine carcinoma of cervix uteri,cancer_dx
36717181,721697000,Primary neuroendocrine carcinoma of colon,cancer_dx
36715866,721645007,Primary neuroendocrine carcinoma of duodenum,cancer_dx
36715851,721625004,Primary neuroendocrine carcinoma of esophagus,cancer_dx
36715864,721642005,Primary neuroendocrine carcinoma of overlapping lesion of stomach,cancer_dx
36715863,721641003,Primary neuroendocrine carcinoma of pyloric antrum of stomach,cancer_dx
36717182,721701002,Primary neuroendocrine carcinoma of rectum,cancer_dx
36715889,721671006,Primary neuroendocrine carcinoma of small intestine,cancer_dx
36715861,721638007,Primary neuroendocrine carcinoma of stomach,cancer_dx
45768931,707469001,Primary non-mucinous bronchiolo-alveolar carcinoma of lung,cancer_dx
42536723,735680008,Primary osteosarcoma,cancer_dx
37109902,723849009,Primary osteosarcoma of articular cartilage of jaw,cancer_dx
37109904,723851008,Primary osteosarcoma of articular cartilage of limb,cancer_dx
3655363,860923004,Primary osteosarcoma of articular cartilage of lower limb,cancer_dx
37118983,723852001,Primary osteosarcoma of articular cartilage of pelvis,cancer_dx
37109901,723848001,Primary osteosarcoma of bone of jaw,cancer_dx
37109903,723850009,Primary osteosarcoma of bone of limb,cancer_dx
4206830,440397000,Primary osteosarcoma of pelvis,cancer_dx
45768872,707396004,Primary oxyphilic adenocarcinoma of oropharynx,cancer_dx
45768886,707411007,Primary papillary adenocarcinoma of lung,cancer_dx
45768875,707399006,Primary papillary adenocarcinoma of oropharynx,cancer_dx
45768934,707472008,Primary papillary adenocarcinoma of trachea,cancer_dx
45768942,707482009,Primary papillary squamous cell carcinoma of hypopharynx,cancer_dx
45768897,707426009,Primary papillary squamous cell carcinoma of larynx,cancer_dx
45772938,707455001,Primary papillary squamous cell carcinoma of lung,cancer_dx
45769022,707581004,Primary papillary squamous cell carcinoma of oropharynx,cancer_dx
45768867,707391009,Primary papillary squamous cell carcinoma of trachea,cancer_dx
45768922,707458004,Primary pleomorphic carcinoma of lung,cancer_dx
45768874,707398003,Primary polymorphous low grade adenocarcinoma of oropharynx,cancer_dx
