"concept_id","concept_name","concept_code","vocabulary_id","category"
35766498,"Amlodipine 5 MG / valsartan 160 MG Delayed Release Oral Tablet Box of 28","OMOP2767959","RxNorm Extension","raas"
43271388,"candesartan 16 MG Oral Tablet by Apotex","OMOP571252","RxNorm Extension","raas"
41004745,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Capto Isis] Box of 50","OMOP2202707","RxNorm Extension","raas"
41120784,"telmisartan 30 MG Oral Tablet [Telmisartan Abz] Box of 56","OMOP2318746","RxNorm Extension","raas"
21158968,"Enalapril 20 MG Oral Tablet [Innovace] Box of 28 by Merck","OMOP290670","RxNorm Extension","raas"
43033754,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis] Box of 90","OMOP4848799","RxNorm Extension","raas"
41244630,"zofenopril 57.3 MG Oral Tablet [ZOFENIL] Box of 28","OMOP2442592","RxNorm Extension","raas"
40973428,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartan Hormosan] Box of 56","OMOP2171390","RxNorm Extension","raas"
43838894,"Ramipril 5 MG [Delix Protect Startset]","OMOP670684","RxNorm Extension","raas"
40723654,"irbesartan 300 MG Oral Tablet [Aprovel] by Sigma","OMOP4733490","RxNorm Extension","raas"
44093202,"Hydrochlorothiazide 25 MG / valsartan 160 MG [Apo-Valsartan/Hctz]","OMOP1087833","RxNorm Extension","raas"
44093201,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG [VALSARTAN/HYDROCHLOROTHIAZIDE TEVA]","OMOP1087832","RxNorm Extension","raas"
40962916,"Amlodipine 13.9 MG / Ramipril 5 MG Oral Capsule Box of 100","OMOP2160878","RxNorm Extension","raas"
43840325,"candesartan 16 MG [Candesartan Al]","OMOP695356","RxNorm Extension","raas"
43181316,"Fosinopril 20 MG Oral Tablet Box of 90","OMOP469087","RxNorm Extension","raas"
41035811,"Captopril 12.5 MG Oral Tablet [Captopress] Box of 100","OMOP2233773","RxNorm Extension","raas"
42955512,"Amlodipine 5 MG / olmesartan 20 MG [SEROCAR]","OMOP4682051","RxNorm Extension","raas"
42905852,"ILYANG LOSARTAN","OMOP4632774","RxNorm Extension","raas"
43210710,"sacubitril 24 MG / valsartan 26 MG Delayed Release Oral Tablet [Entresto] Box of 28 by Novartis","OMOP514865","RxNorm Extension","raas"
2064688,"amlodipine 5 MG / telmisartan 80 MG Oral Tablet [TWOTWO STAR] by Cosmax","OMOP4965980","RxNorm Extension","raas"
21043266,"Lisinopril 20 MG Oral Tablet [Lisopress] Box of 28 by TEVA","OMOP373500","RxNorm Extension","raas"
43659292,"Enalapril 10 MG Oral Tablet [Enalapril Stada]","OMOP673972","RxNorm Extension","raas"
42931345,"irbesartan 150 MG [ARB-IB]","OMOP4658108","RxNorm Extension","raas"
35869136,"valsartan Oral Capsule [Fuxin]","OMOP5025538","RxNorm Extension","raas"
42931321,"irbesartan 150 MG Oral Tablet [IBETA]","OMOP4658085","RxNorm Extension","raas"
43182592,"Indapamide 0.625 MG / Perindopril 1.67 MG Oral Tablet [PERINDOPRIL/INDAPAMIDE MYLAN]","OMOP480369","RxNorm Extension","raas"
41277667,"quinapril 20 MG Oral Tablet [Accupron]","OMOP2475629","RxNorm Extension","raas"
43133327,"Hydrochlorothiazide / Ramipril Oral Tablet [RAMIPRIL/HYDROCHLOROTHIAZIDE BIOGARAN]","OMOP465502","RxNorm Extension","raas"
2062585,"ramipril 10 MG [RAMIPRIN]","OMOP4963833","RxNorm Extension","raas"
41166995,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet Box of 28 by 1 A","OMOP2364957","RxNorm Extension","raas"
21020883,"candesartan 8 MG Oral Tablet by Mawdsley-Brooks","OMOP349476","RxNorm Extension","raas"
35867342,"captopril 25 MG/ML","OMOP5024264","RxNorm Extension","raas"
44177048,"olmesartan 20 MG Oral Tablet [Olmecor] Box of 28","OMOP3053771","RxNorm Extension","raas"
36262565,"Ramipril 5 MG Oral Tablet [RAMIPRIL EG] Box of 28","OMOP3113440","RxNorm Extension","raas"
43147201,"irbesartan 75 MG Oral Tablet [IRBESARTAN MYLAN] Box of 90 by Mylan","OMOP459961","RxNorm Extension","raas"
43189870,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [TELMISARTAN/HYDROCHLOROTHIAZIDE SANDOZ]","OMOP447463","RxNorm Extension","raas"
43205566,"Enalapril 15.3 MG / lercanidipine 10 MG Delayed Release Oral Tablet [ZANEXTRA]","OMOP489605","RxNorm Extension","raas"
41129924,"Captopril 50 MG Oral Tablet [Tensostad]","OMOP2327886","RxNorm Extension","raas"
43672374,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet by Generics","OMOP800101","RxNorm Extension","raas"
36266788,"Hydrochlorothiazide 12.5 MG / olmesartan 40 MG [Olmesartan / HCTZ Krka]","OMOP3117663","RxNorm Extension","raas"
42928013,"telmisartan 40 MG [CELLMISARTAN]","OMOP4654813","RxNorm Extension","raas"
41007055,"valsartan 320 MG Oral Tablet [Valsartan Biomo] Box of 28 by biomo","OMOP2205017","RxNorm Extension","raas"
41306127,"Amlodipine 6.94 MG / candesartan 16 MG Oral Capsule Box of 98","OMOP2504089","RxNorm Extension","raas"
42930337,"Amlodipine 5 MG / telmisartan 40 MG [AMLOTEL]","OMOP4657104","RxNorm Extension","raas"
21083250,"Captopril 12.5 MG Oral Tablet Box of 100 by Kent","OMOP386726","RxNorm Extension","raas"
19073164,"telmisartan 80 MG [Micardis]","573321","RxNorm","raas"
43145770,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE MYLAN] Box of 30 by Mylan","OMOP447739","RxNorm Extension","raas"
41220026,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Irbesartan Hormosan] Box of 98","OMOP2417988","RxNorm Extension","raas"
43183998,"candesartan 8 MG Oral Tablet [CANDESARTAN MYLAN] Box of 30","OMOP493332","RxNorm Extension","raas"
41001164,"Hydrochlorothiazide 12.5 MG / Lisinopril 10 MG Oral Tablet [Acercomp] Box of 400","OMOP2199126","RxNorm Extension","raas"
40854019,"Lisinopril 5 MG Oral Tablet [Lisi Hennig] Box of 30 by Hennig","OMOP2051981","RxNorm Extension","raas"
40890615,"Ramipril 2.5 MG [Ramipril Accedo]","OMOP2088577","RxNorm Extension","raas"
21075306,"eprosartan 300 MG Oral Tablet by Phoenix Labs","OMOP254032","RxNorm Extension","raas"
44017951,"Mylan-Losartan Hctz","OMOP1012582","RxNorm Extension","raas"
40953927,"Enalapril 10 MG [Benalapril Plus]","OMOP2151889","RxNorm Extension","raas"
19128387,"aliskiren 300 MG / Hydrochlorothiazide 12.5 MG Oral Tablet","754720","RxNorm","raas"
43581977,"Hydrochlorothiazide / valsartan Oral Tablet [Provas 160 Maxx]","OMOP792523","RxNorm Extension","raas"
21043348,"irbesartan 75 MG Oral Tablet by Necessity Supplies","OMOP374744","RxNorm Extension","raas"
43030985,"Captopril 25 MG Oral Tablet Box of 30 by Zentiva","OMOP4846051","RxNorm Extension","raas"
40882869,"telmisartan 20 MG Oral Tablet [Micardis] Box of 28 by Gerke","OMOP2080831","RxNorm Extension","raas"
36258317,"Hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [COOLMETEC] Box of 28 by Daiichi Sankyo","OMOP3109192","RxNorm Extension","raas"
43514965,"Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [Olmesartan Hct] Box of 30 by Alembic","OMOP2802080","RxNorm Extension","raas"
42656396,"olmesartan 20 MG Oral Tablet Box of 98 by KRKA","OMOP4867968","RxNorm Extension","raas"
19127398,"ramipril 2.5 MG Oral Tablet [Altace]","730513","RxNorm","raas"
41316788,"Captopril 25 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Captodoc] Box of 20","OMOP2514750","RxNorm Extension","raas"
42655622,"atorvastatin 10 MG / Perindopril 10 MG Oral Capsule [Lipercosyl] Box of 90 by Servier","OMOP4867201","RxNorm Extension","raas"
41069393,"valsartan 40 MG Oral Tablet [VALSARTAN RATIOPHARM] Box of 14 by Ratiopharm","OMOP2267355","RxNorm Extension","raas"
41260287,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [Hyzaar] Box of 28 by Emra-Med","OMOP2458249","RxNorm Extension","raas"
44105330,"valsartan 40 MG [Q-Valsartan]","OMOP1099961","RxNorm Extension","raas"
41032125,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Puren] Box of 98","OMOP2230087","RxNorm Extension","raas"
21067588,"1 ML Captopril 1.3 MG/ML Oral Solution","OMOP295213","RxNorm Extension","raas"
42657395,"Ramipril 10 MG Oral Tablet Box of 28 by Eurogenerics","OMOP4868965","RxNorm Extension","raas"
21035307,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet Box of 28 by DE","OMOP408086","RxNorm Extension","raas"
43288513,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG [Mizart]","OMOP534011","RxNorm Extension","raas"
43204508,"Perindopril 1.67 MG Oral Tablet [PERINDOPRIL ACTAVIS]","OMOP480064","RxNorm Extension","raas"
43606196,"telmisartan 80 MG Oral Tablet [Dinortes] by Liconsa","OMOP694393","RxNorm Extension","raas"
43145605,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [CAPTEA] Box of 90","OMOP446263","RxNorm Extension","raas"
40045177,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet [Micardis-HCT]","284504","RxNorm","raas"
35868976,"telmisartan Oral Capsule [Saitan]","OMOP5025321","RxNorm Extension","raas"
40876403,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsacor] Box of 56","OMOP2074365","RxNorm Extension","raas"
21079745,"moexipril 15 MG Oral Tablet Box of 28 by UCB","OMOP348340","RxNorm Extension","raas"
43144711,"valsartan 40 MG Delayed Release Oral Tablet [VALSARTAN MYLAN] Box of 90 by Mylan","OMOP508499","RxNorm Extension","raas"
41157642,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis Plus Eup]","OMOP2355604","RxNorm Extension","raas"
41106146,"Captopril 25 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Captopril Hct Sandoz] Box of 50 by Novartis","OMOP2304108","RxNorm Extension","raas"
36258788,"olmesartan 20 MG Delayed Release Oral Tablet [Belsar] Box of 28 by Menarini","OMOP3109663","RxNorm Extension","raas"
43133255,"Ramipril 1.25 MG Oral Tablet [RAMIPRIL EG] Box of 90 by Eurogenerics","OMOP461531","RxNorm Extension","raas"
43211708,"candesartan / Hydrochlorothiazide Oral Tablet [CANDESARTAN/HYDROCHLOROTHIAZIDE TEVA SANTE]","OMOP447574","RxNorm Extension","raas"
44064369,"candesartan 32 MG / Hydrochlorothiazide 25 MG Oral Tablet [CANDESARTAN SANDOZ] by Sandoz","OMOP1059000","RxNorm Extension","raas"
43660226,"moexipril 7.5 MG Oral Tablet [MOEX]","OMOP690227","RxNorm Extension","raas"
43171224,"Losartan 50 MG Delayed Release Oral Tablet [Cozaar]","OMOP477020","RxNorm Extension","raas"
43158425,"irbesartan 300 MG Delayed Release Oral Tablet [IRBESARTAN EG]","OMOP460161","RxNorm Extension","raas"
44037291,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Avalide] by Sanofi","OMOP1031922","RxNorm Extension","raas"
43034029,"Perindopril 1.67 MG Oral Tablet Box of 90 by Biogaran","OMOP4849075","RxNorm Extension","raas"
41166279,"Losartan 50 MG Delayed Release Oral Tablet Box of 98 by Basics","OMOP2364241","RxNorm Extension","raas"
43173124,"candesartan 4 MG Oral Tablet [CANDESARTAN TEVA]","OMOP493243","RxNorm Extension","raas"
21145489,"Losartan 12.5 MG Oral Tablet Box of 28 by Alliance","OMOP282705","RxNorm Extension","raas"
42950457,"Amlodipine 5 MG / Losartan 50 MG [LOSADIPINE]","OMOP4677032","RxNorm Extension","raas"
41293179,"candesartan 8 MG Oral Tablet [Candesartan Stada] Box of 56 by Stada","OMOP2491141","RxNorm Extension","raas"
42955667,"Hydrochlorothiazide / olmesartan Oral Tablet [OLGOTAN PLUS]","OMOP4682203","RxNorm Extension","raas"
36262906,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [Co-Valsartan EG] Box of 28","OMOP3113781","RxNorm Extension","raas"
41098620,"candesartan 8 MG Oral Tablet [Candesartancilexetilharm] Box of 98","OMOP2296582","RxNorm Extension","raas"
43293168,"Captopril 25 MG Oral Tablet Box of 90 by Genrx","OMOP573562","RxNorm Extension","raas"
44161778,"quinapril 10 MG Delayed Release Oral Tablet [Quinapril Beta] Box of 100","OMOP3038501","RxNorm Extension","raas"
41273204,"Enalapril 40 MG Oral Tablet Box of 30","OMOP2471166","RxNorm Extension","raas"
44187808,"valsartan 160 MG Delayed Release Oral Tablet [Valsartan Ct] Box of 98","OMOP3064531","RxNorm Extension","raas"
43262468,"Perindopril 10 MG Oral Tablet Box of 30 by Apotex","OMOP544428","RxNorm Extension","raas"
41176420,"candesartan Oral Tablet [Candesartan Biomo]","OMOP2374382","RxNorm Extension","raas"
41291131,"imidapril 10 MG Oral Tablet [Tanatril] Box of 100 by Eurim-Pharm","OMOP2489093","RxNorm Extension","raas"
41001046,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet [Valsartan Actavis]","OMOP2199008","RxNorm Extension","raas"
42955536,"Amlodipine / olmesartan Oral Tablet [LOWVIKAR]","OMOP4682075","RxNorm Extension","raas"
21043328,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Co-Diovan] by Sigma-Tau","OMOP374475","RxNorm Extension","raas"
43126519,"CANDESARTAN BIOGARAN","OMOP434545","RxNorm Extension","raas"
43284305,"Perindopril 5 MG [Idaprex]","OMOP544471","RxNorm Extension","raas"
2012935,"hydrochlorothiazide 12.5 MG / valsartan 80 MG [VALSAPLUS-V]","OMOP4967335","RxNorm Extension","raas"
44088087,"Ramipril 10 MG Oral Capsule [Pro-Ramipril] by Pro Doc Limitee","OMOP1082718","RxNorm Extension","raas"
43204511,"Perindopril 1.67 MG Oral Tablet [PERINDOPRIL ARROW] Box of 90","OMOP480073","RxNorm Extension","raas"
43182533,"Perindopril 3.5 MG Oral Tablet [PERINDOPRIL EG]","OMOP479912","RxNorm Extension","raas"
46275728,"sacubitril / valsartan Oral Tablet [Entresto]","1656343","RxNorm","raas"
21146071,"1 ML Captopril 0.625 MG/ML Oral Solution by Special Order","OMOP295206","RxNorm Extension","raas"
41324512,"candesartan 16 MG Oral Tablet [Blopress] Box of 56 by Takeda","OMOP2522474","RxNorm Extension","raas"
41293876,"aliskiren 300 MG Oral Tablet [Rasilez] Box of 56 by Aca Mueller","OMOP2491838","RxNorm Extension","raas"
44108707,"Fosinopril Oral Tablet [Nu-Fosinopril]","OMOP1103338","RxNorm Extension","raas"
42927958,"telmisartan 80 MG [YUYU TELMISARTAN]","OMOP4654759","RxNorm Extension","raas"
42969122,"Amlodipine / Losartan / rosuvastatin Oral Tablet [AMOSARTANQ]","OMOP4695559","RxNorm Extension","raas"
36273924,"Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Oral Tablet [COOLMETEC] Box of 98 by Daiichi Sankyo","OMOP3124799","RxNorm Extension","raas"
43276985,"Captopril 25 MG Oral Tablet [Acenorm]","OMOP573568","RxNorm Extension","raas"
21092238,"trandolapril 2 MG Oral Capsule by Dowelhurst","OMOP372799","RxNorm Extension","raas"
35772422,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Delayed Release Oral Tablet by Mawdsley-Brooks","OMOP2773883","RxNorm Extension","raas"
35156092,"imidapril 2.5 MG Oral Tablet by Nihon","OMOP4813104","RxNorm Extension","raas"
2064671,"amlodipine 5 MG / telmisartan 80 MG Oral Tablet [TELMITWIN]","OMOP4965963","RxNorm Extension","raas"
36264440,"Ramipril Oral Tablet [Tritace]","OMOP3115315","RxNorm Extension","raas"
44063456,"Hydrochlorothiazide 25 MG / quinapril 20 MG Oral Tablet [Accuretic] by Pfizer","OMOP1058087","RxNorm Extension","raas"
1342505,"trandolapril 1 MG","317522","RxNorm","raas"
40115165,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG [Diovan HCT]","573147","RxNorm","raas"
40918658,"candesartan 16 MG Oral Tablet [Blopress] Box of 98 by Aca Mueller","OMOP2116620","RxNorm Extension","raas"
41035788,"Captopril 50 MG / Hydrochlorothiazide 25 MG Oral Tablet [Tensobon] Box of 50","OMOP2233750","RxNorm Extension","raas"
19112468,"zofenopril 7.5 MG","452699","RxNorm","raas"
43816025,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Irbesartan-Actavis Comp]","OMOP800702","RxNorm Extension","raas"
44037024,"Losartan 25 MG Oral Tablet [Mint-Losartan] by Mint","OMOP1031655","RxNorm Extension","raas"
43257124,"Perindopril 4 MG Oral Tablet [Ozapace] Box of 30","OMOP544537","RxNorm Extension","raas"
21168677,"Indapamide 1.25 MG / Perindopril 4 MG Oral Tablet [Coversyl] Box of 30","OMOP272014","RxNorm Extension","raas"
40974725,"Amlodipine 6.94 MG / atorvastatin 20 MG / Perindopril 10 MG Oral Tablet [Triveram] Box of 100","OMOP2172687","RxNorm Extension","raas"
44185723,"quinapril 5 MG Delayed Release Oral Tablet [Quinapril Al] Box of 30 by Aliud","OMOP3062446","RxNorm Extension","raas"
41010265,"Indapamide 1.25 MG / Perindopril 4 MG Oral Tablet [Perindopril Indapamid Ct] Box of 50 by AbZ-Pharma","OMOP2208227","RxNorm Extension","raas"
43744045,"Amlodipine 6.94 MG / Hydrochlorothiazide 25 MG / olmesartan 40 MG Oral Tablet [Vocado]","OMOP789962","RxNorm Extension","raas"
2065919,"hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [VAZALTAN PLUS] by Hanmi","OMOP4967256","RxNorm Extension","raas"
42928052,"telmisartan Oral Tablet [KOLMA TELMISARTAN]","OMOP4654852","RxNorm Extension","raas"
2064989,"telmisartan 80 MG [TELKADI]","OMOP4966297","RxNorm Extension","raas"
35763922,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet by Mawdsley-Brooks","OMOP2765383","RxNorm Extension","raas"
43035594,"valsartan 160 MG Oral Tablet Box of 90 by Zentiva","OMOP4850639","RxNorm Extension","raas"
41007052,"valsartan 160 MG Oral Tablet [Provas] Box of 28 by UCB","OMOP2205014","RxNorm Extension","raas"
42930321,"Amlodipine 5 MG / telmisartan 40 MG [AMSTEL]","OMOP4657089","RxNorm Extension","raas"
2035605,"hydrochlorothiazide / olmesartan Oral Tablet [UMETAN PLUS]","OMOP4934755","RxNorm Extension","raas"
35157375,"candesartan 12 MG Disintegrating Oral Tablet by Elmed Eisai","OMOP4814382","RxNorm Extension","raas"
41172127,"Losartan 100 MG [Losartan Ct]","OMOP2370089","RxNorm Extension","raas"
43182542,"Perindopril 7 MG [PERINDOPRIL SANDOZ]","OMOP479969","RxNorm Extension","raas"
43144169,"Ramipril 10 MG Oral Tablet [RAMIPRIL TORRENT] Box of 30 by Opening","OMOP462950","RxNorm Extension","raas"
43188828,"valsartan 160 MG Delayed Release Oral Tablet [NISIS]","OMOP509222","RxNorm Extension","raas"
35154234,"telmisartan 40 MG Oral Tablet by Meiji Seika","OMOP4811262","RxNorm Extension","raas"
41254449,"Captopril 12.5 MG Oral Tablet [Captopril Al] Box of 100","OMOP2452411","RxNorm Extension","raas"
41251026,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Delayed Release Oral Tablet [Irbesartan Hormosan] Box of 56","OMOP2448988","RxNorm Extension","raas"
41094884,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [COTAREG] Box of 28","OMOP2292846","RxNorm Extension","raas"
36784045,"Perindopril 10 MG Delayed Release Oral Tablet [Coversyl] Box of 60 by Impexeco","OMOP4772330","RxNorm Extension","raas"
43732470,"olmesartan 40 MG Oral Tablet [Olmesartan-Ratiopharm]","OMOP699725","RxNorm Extension","raas"
41288968,"quinapril 5 MG Delayed Release Oral Tablet [Quinapril Abz] Box of 30 by AbZ-Pharma","OMOP2486930","RxNorm Extension","raas"
41059127,"Ramipril 10 MG Oral Tablet [Ramipril Ratiopharm] Box of 50","OMOP2257089","RxNorm Extension","raas"
40846847,"Enalapril 30 MG Oral Tablet [Enalapril 1a Pharma]","OMOP2044809","RxNorm Extension","raas"
43642372,"candesartan 16 MG Oral Tablet [Candesartan Basics] by Basics","OMOP695382","RxNorm Extension","raas"
43158396,"irbesartan 150 MG [IRBESARTAN ACCORD]","OMOP459962","RxNorm Extension","raas"
35748105,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [Co-Diovan] by Sigma-Tau","OMOP2749566","RxNorm Extension","raas"
44159482,"quinapril 5 MG Delayed Release Oral Tablet [Accupro] Box of 56 by Gerke","OMOP3036205","RxNorm Extension","raas"
44072455,"valsartan 80 MG Oral Tablet [Auro-Valsartan]","OMOP1067086","RxNorm Extension","raas"
43144190,"Ramipril 2.5 MG Oral Tablet [RAMIPRIL RPG] Box of 90","OMOP465120","RxNorm Extension","raas"
40155317,"hydrochlorothiazide / losartan Oral Tablet [Hyzaar]","823962","RxNorm","raas"
21109809,"Enalapril 1.5 MG/ML Oral Suspension by Special Order","OMOP293453","RxNorm Extension","raas"
2059357,"hydrochlorothiazide 12.5 MG / losartan 91.6 MG Oral Tablet [BR SARTAN PLUS PRO]","OMOP4960433","RxNorm Extension","raas"
40885893,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsartan Hct] Box of 56 by AAA-Pharma","OMOP2083855","RxNorm Extension","raas"
41150740,"Amlodipine 6.94 MG / Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet Box of 56","OMOP2348702","RxNorm Extension","raas"
43195034,"candesartan 8 MG Oral Tablet [KENZEN] Box of 90 by Takeda","OMOP493374","RxNorm Extension","raas"
43204476,"trandolapril / Verapamil Extended Release Oral Tablet [TARKA L]","OMOP479796","RxNorm Extension","raas"
