"concept_id","concept_name","concept_code","vocabulary_id","pcornet_vocabulary_id","category","ingredient"
40720918,"candesartan 16 MG Oral Tablet by Mylan","OMOP4736766","RxNorm Extension","RX","arb","candesartan"
2062972,"amlodipine 10 MG / olmesartan 40 MG [SAMVIKAR]","OMOP4964226","RxNorm Extension","RX","arb","olmesartan"
43293128,"candesartan 4 MG Oral Tablet Box of 30 by Stada","OMOP571005","RxNorm Extension","RX","arb","candesartan"
44108130,"telmisartan Oral Tablet [Teva-Telmisartan]","OMOP1102761","RxNorm Extension","RX","arb","telmisartan"
40952380,"valsartan 40 MG [Valsartan Actavis]","OMOP2150342","RxNorm Extension","RX","arb","valsartan"
35146950,"candesartan 2 MG Oral Tablet [Blopress]","OMOP4804028","RxNorm Extension","RX","arb","candesartan"
40932507,"valsartan 160 MG Oral Capsule [Provas] Box of 56","OMOP2130469","RxNorm Extension","RX","arb","valsartan"
41116757,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet Box of 100","OMOP2314719","RxNorm Extension","RX","arb","irbesartan"
41001055,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Valsartan Q] Box of 98","OMOP2199017","RxNorm Extension","RX","arb","valsartan"
40885214,"Losartan 100 MG Oral Tablet [Losartan Abz] Box of 98 by AbZ-Pharma","OMOP2083176","RxNorm Extension","RX","arb","losartan"
43265902,"candesartan 4 MG Oral Tablet by Stada","OMOP570896","RxNorm Extension","RX","arb","candesartan"
2012853,"hydrochlorothiazide 12.5 MG / telmisartan 40 MG [NT-TELMI PLUS]","OMOP4965595","RxNorm Extension","RX","arb","telmisartan"
35887156,"losartan 50 MG Oral Tablet by Relonchem","OMOP5034606","RxNorm Extension","RX","arb","losartan"
35522431,"olmesartan medoxomil 20mg/1 ORAL TABLET, COATED","500903656","NDC","ND","arb","olmesartan"
36066827,"hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet Box of 28 by Alliance","OMOP4993280","RxNorm Extension","RX","arb","telmisartan"
41272500,"Hydrochlorothiazide 12.5 MG / valsartan 120 MG Oral Tablet Box of 28","OMOP2470462","RxNorm Extension","RX","arb","valsartan"
43261304,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet [Micardis] Box of 7","OMOP533948","RxNorm Extension","RX","arb","telmisartan"
44421003,"hydrochlorothiazide 25 MG / losartan potassium 100 MG Oral Tablet","68788645209","NDC","ND","arb","losartan"
44428956,"amlodipine 10 MG / olmesartan medoxomil 20 MG Oral Tablet","68462056730","NDC","ND","arb","olmesartan"
42955507,"Amlodipine 5 MG / olmesartan 20 MG [LOMERTAN]","OMOP4682046","RxNorm Extension","RX","arb","olmesartan"
41001178,"Hydrochlorothiazide 25 MG / irbesartan 300 MG Oral Tablet [Irbesartan Puren] Box of 28","OMOP2199140","RxNorm Extension","RX","arb","irbesartan"
43276590,"Amlodipine 10 MG / olmesartan 40 MG Oral Tablet Box of 30 by Chemmart","OMOP543909","RxNorm Extension","RX","arb","olmesartan"
45152846,"losartan potassium 50 MG Oral Tablet","42571011130","NDC","ND","arb","losartan"
21070022,"candesartan 32 MG Oral Tablet by Zentiva","OMOP350655","RxNorm Extension","RX","arb","candesartan"
40938695,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsartan Hct Dura]","OMOP2136657","RxNorm Extension","RX","arb","valsartan"
43033710,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG Oral Tablet Box of 90 by Arrow","OMOP4848756","RxNorm Extension","RX","arb","telmisartan"
45380730,"candesartan cilexetil 16mg/1 ORAL TABLET","605053620","NDC","ND","arb","candesartan"
44167379,"Losartan 50 MG Delayed Release Oral Tablet [Losartan Acis] Box of 56 by Acis","OMOP3044102","RxNorm Extension","RX","arb","losartan"
42932542,"pitavastatin 2 MG / valsartan 80 MG Oral Tablet [LIVALO V]","OMOP4659287","RxNorm Extension","RX","arb","valsartan"
45805309,"valsartan 80mg/1 ORAL TABLET","007815608","NDC","ND","arb","valsartan"
41286908,"Amlodipine 13.9 MG / Losartan 100 MG Oral Tablet [Losamlo] Box of 30","OMOP2484870","RxNorm Extension","RX","arb","losartan"
36493668,"olmesartan medoxomil and hydrochlorothiazide 25mg/1 / 40mg/1 ORAL TABLET","467080151","NDC","ND","arb","olmesartan"
43216839,"candesartan 4 MG Oral Tablet [CANDESARTAN KRKA] Box of 90 by KRKA","OMOP493222","RxNorm Extension","RX","arb","candesartan"
43149123,"Losartan 100 MG Delayed Release Oral Tablet [LOSARTAN MYLAN]","OMOP477232","RxNorm Extension","RX","arb","losartan"
41126211,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Delayed Release Oral Tablet [Cozaar] Box of 56","OMOP2324173","RxNorm Extension","RX","arb","losartan"
1565803,"amlodipine 5 MG / hydrochlorothiazide 12.5 MG / olmesartan medoxomil 20 MG Oral Tablet","53808112001","NDC","ND","arb","olmesartan"
44960266,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet","00591231819","NDC","ND","arb","valsartan"
41312459,"irbesartan 150 MG Delayed Release Oral Tablet [Irbesartan Ct]","OMOP2510421","RxNorm Extension","RX","arb","irbesartan"
45192021,"Olmesartan medoxomil 5 MG Oral Tablet [Benicar]","58016089269","NDC","ND","arb","olmesartan"
41297619,"candesartan 8 MG / Hydrochlorothiazide 12.5 MG [Candesartan Hexal]","OMOP2495581","RxNorm Extension","RX","arb","candesartan"
43155895,"valsartan 40 MG Delayed Release Oral Tablet [VALSARTAN ZENTIVA] Box of 90","OMOP508805","RxNorm Extension","RX","arb","valsartan"
35601976,"hydrochlorothiazide 12.5 MG / valsartan 320 MG Oral Tablet","70771148809","NDC","ND","arb","valsartan"
43858212,"Losartan 50 MG Oral Tablet [Losartan Delorbis]","OMOP691758","RxNorm Extension","RX","arb","losartan"
42938462,"Hydrochlorothiazide 12.5 MG / telmisartan 40 MG [TELMIS PLUS]","OMOP4665138","RxNorm Extension","RX","arb","telmisartan"
43761914,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Valsartan Aiwa]","OMOP795118","RxNorm Extension","RX","arb","valsartan"
44436933,"olmesartan medoxomil 40 MG Oral Tablet","42292003703","NDC","ND","arb","olmesartan"
40740939,"Losartan 25 MG Oral Tablet by Sigma","OMOP4716749","RxNorm Extension","RX","arb","losartan"
42969067,"rosuvastatin 5 MG / telmisartan 40 MG Oral Tablet","OMOP4695506","RxNorm Extension","RX","arb","telmisartan"
21082493,"valsartan 320 MG Oral Tablet by A A H","OMOP374241","RxNorm Extension","RX","arb","valsartan"
36259861,"valsartan 320 MG Oral Tablet [Diovane]","OMOP3110736","RxNorm Extension","RX","arb","valsartan"
21070014,"candesartan 8 MG Oral Tablet Box of 28 by A A H","OMOP349702","RxNorm Extension","RX","arb","candesartan"
35768646,"telmisartan 40 MG Delayed Release Oral Tablet Box of 28 by Lexon","OMOP2770107","RxNorm Extension","RX","arb","telmisartan"
44175506,"Amlodipine 6.94 MG / valsartan 160 MG Oral Tablet [Dafiro] Box of 98 by Novartis","OMOP3052229","RxNorm Extension","RX","arb","valsartan"
2063286,"amlodipine 5 MG / losartan 91.6 MG Oral Tablet [HIROTEN] by Medicakorea","OMOP4964536","RxNorm Extension","RX","arb","losartan"
42938412,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG [TELSARTAN PLUS]","OMOP4665088","RxNorm Extension","RX","arb","telmisartan"
43033746,"Hydrochlorothiazide 25 MG / telmisartan 80 MG Oral Tablet Box of 90 by TEVA","OMOP4848791","RxNorm Extension","RX","arb","telmisartan"
2064909,"amlodipine / telmisartan Oral Tablet [TELMITWIN]","OMOP4966208","RxNorm Extension","RX","arb","telmisartan"
43642159,"Losartan 25 MG Oral Tablet [Losargamma] by Woerwag","OMOP691534","RxNorm Extension","RX","arb","losartan"
42950939,"Losartan 50 MG Oral Tablet [FROSATAN]","OMOP4677514","RxNorm Extension","RX","arb","losartan"
42938500,"Hydrochlorothiazide / telmisartan Oral Tablet [TELCARDIN PLUS]","OMOP4665175","RxNorm Extension","RX","arb","telmisartan"
45860428,"Amlodipine 10 MG / telmisartan 80 MG Oral Tablet","00378107877","NDC","ND","arb","telmisartan"
2065014,"telmisartan 40 MG Oral Tablet [BC TELMI]","OMOP4966326","RxNorm Extension","RX","arb","telmisartan"
40950420,"Amlodipine 13.9 MG / Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Exforge HCT] Box of 56 by Novartis","OMOP2148382","RxNorm Extension","RX","arb","valsartan"
45077387,"Amlodipine 10 MG / Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Exforge HCT 10/160/12.5]","00078056134","NDC","ND","arb","valsartan"
44870746,"losartan potassium 25 MG Oral Tablet [Cozaar]","66105055210","NDC","ND","arb","losartan"
43255958,"Hydrochlorothiazide 25 MG / telmisartan 80 MG [Micardis]","OMOP533934","RxNorm Extension","RX","arb","telmisartan"
2035532,"hydrochlorothiazide 12.5 MG / olmesartan 20 MG Oral Tablet [OLMETAP PLUS]","OMOP4934683","RxNorm Extension","RX","arb","olmesartan"
43624089,"candesartan 4 MG [Candesartan-Abz]","OMOP695094","RxNorm Extension","RX","arb","candesartan"
2061296,"candesartan 16 MG / hydrochlorothiazide 12.5 MG [CANZATAN PLUS]","OMOP4962486","RxNorm Extension","RX","arb","candesartan"
2035687,"olmesartan 20 MG Oral Tablet [OLMETOP] by BC World","OMOP4934835","RxNorm Extension","RX","arb","olmesartan"
45051842,"candesartan cilexetil 4 MG Oral Tablet","49884065809","NDC","ND","arb","candesartan"
43028818,"Losartan 100 MG Delayed Release Oral Tablet [Cozaar] Box of 28 by MSD","OMOP4843896","RxNorm Extension","RX","arb","losartan"
41126116,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet [Valsartan Actavis]","OMOP2324078","RxNorm Extension","RX","arb","valsartan"
45313098,"irbesartan 150 MG Oral Tablet [Avapro]","62584043550","NDC","ND","arb","irbesartan"
21112039,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG Oral Tablet [Co-Diovan] Box of 28 by Dowelhurst","OMOP374535","RxNorm Extension","RX","arb","valsartan"
44119721,"candesartan 16 MG [Riva Candesartan]","OMOP1114352","RxNorm Extension","RX","arb","candesartan"
44872861,"irbesartan 150 MG Oral Tablet [Avapro]","00087277231","NDC","ND","arb","irbesartan"
44438699,"Losartan Potassium 50 MG Oral Tablet","68788644503","NDC","ND","arb","losartan"
45219207,"irbesartan 150 MG Oral Tablet [Avapro]","13411010615","NDC","ND","arb","irbesartan"
41057288,"valsartan 320 MG Oral Tablet [Valsartan Q] Box of 56","OMOP2255250","RxNorm Extension","RX","arb","valsartan"
45239964,"Hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet [Avalide 300/12.5]","51129308602","NDC","ND","arb","irbesartan"
42950739,"Hydrochlorothiazide / Losartan Oral Tablet [AZERTAN PLUS]","OMOP4677313","RxNorm Extension","RX","arb","losartan"
36272624,"valsartan 160 MG Delayed Release Oral Tablet [Diovane] Box of 56","OMOP3123499","RxNorm Extension","RX","arb","valsartan"
41104299,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [VALSARTAN ZENTIVA] Box of 56 by Sanofi","OMOP2302261","RxNorm Extension","RX","arb","valsartan"
41092142,"olmesartan 40 MG Oral Tablet [Olmetec] Box of 280","OMOP2290104","RxNorm Extension","RX","arb","olmesartan"
44166113,"Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Delayed Release Oral Tablet [Votum] Box of 280","OMOP3042836","RxNorm Extension","RX","arb","olmesartan"
42938825,"Hydrochlorothiazide / valsartan Oral Tablet [COVARATAN]","OMOP4665491","RxNorm Extension","RX","arb","valsartan"
40928749,"Losartan 50 MG Oral Tablet Box of 100","OMOP2126711","RxNorm Extension","RX","arb","losartan"
44875225,"Losartan Potassium 25 MG Oral Tablet","00591374519","NDC","ND","arb","losartan"
42837886,"losartan potassium 25mg/1 ORAL TABLET, FILM COATED","687887105","NDC","ND","arb","losartan"
2035740,"olmesartan 10 MG Oral Tablet [OLMOS]","OMOP4934910","RxNorm Extension","RX","arb","olmesartan"
21043312,"valsartan 320 MG Oral Tablet by Zentiva","OMOP374245","RxNorm Extension","RX","arb","valsartan"
41203880,"Hydrochlorothiazide 12.5 MG / valsartan 320 MG [Valsartan Hct Stada]","OMOP2401842","RxNorm Extension","RX","arb","valsartan"
41280444,"Losartan 100 MG Oral Tablet [Losartan Kalium Axcount] Box of 28","OMOP2478406","RxNorm Extension","RX","arb","losartan"
40921214,"valsartan 160 MG [Valsartan Biomo]","OMOP2119176","RxNorm Extension","RX","arb","valsartan"
44901513,"Losartan Potassium 50 MG Oral Tablet","55154536700","NDC","ND","arb","losartan"
45139551,"hydrochlorothiazide 12.5 MG / valsartan 80 MG Oral Tablet [Diovan HCT]","55289081530","NDC","ND","arb","valsartan"
35743890,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet Box of 28 by Alliance","OMOP2745351","RxNorm Extension","RX","arb","valsartan"
45126052,"hydrochlorothiazide 12.5 MG / losartan potassium 100 MG Oral Tablet","65862046930","NDC","ND","arb","losartan"
36057350,"olmesartan 40 MG Oral Tablet by Macleods","OMOP4982863","RxNorm Extension","RX","arb","olmesartan"
45009156,"hydrochlorothiazide 12.5 MG / irbesartan 300 MG Oral Tablet","00093823298","NDC","ND","arb","irbesartan"
2035575,"hydrochlorothiazide 12.5 MG / olmesartan 20 MG [OLTEC PLUS]","OMOP4934726","RxNorm Extension","RX","arb","olmesartan"
44489984,"valsartan and hydrochlorothiazide 320mg/1 / 12.5mg/1 ORAL TABLET, FILM COATED","687886813","NDC","ND","arb","valsartan"
41126199,"Hydrochlorothiazide 25 MG / Losartan 100 MG Delayed Release Oral Tablet [Losartan Hct] Box of 28","OMOP2324161","RxNorm Extension","RX","arb","losartan"
41148239,"Hydrochlorothiazide 35 MG / irbesartan 300 MG Oral Tablet Box of 98","OMOP2346201","RxNorm Extension","RX","arb","irbesartan"
43033476,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet Box of 30 by TEVA","OMOP4848524","RxNorm Extension","RX","arb","valsartan"
42828230,"amlodipine 10 MG / olmesartan medoxomil 40 MG Oral Tablet","68382093016","NDC","ND","arb","olmesartan"
43037515,"candesartan 4 MG Oral Tablet Box of 30 by TEVA","OMOP4852560","RxNorm Extension","RX","arb","candesartan"
44019725,"Priva-Losartan","OMOP1014356","RxNorm Extension","RX","arb","losartan"
41318217,"Amlodipine 6.94 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 280","OMOP2516179","RxNorm Extension","RX","arb","olmesartan"
41291301,"Hydrochlorothiazide 25 MG / valsartan 320 MG Oral Tablet [Valsartan Biomo] Box of 56 by biomo","OMOP2489263","RxNorm Extension","RX","arb","valsartan"
44119066,"irbesartan 300 MG [Ntp-Irbesartan]","OMOP1113697","RxNorm Extension","RX","arb","irbesartan"
36194887,"losartan potassium 25mg/1 ORAL TABLET, FILM COATED","705181319","NDC","ND","arb","losartan"
45361589,"Hydrochlorothiazide 12.5 MG / irbesartan 150 MG Oral Tablet [Avalide]","55154202308","NDC","ND","arb","irbesartan"
43035605,"valsartan 160 MG Oral Tablet Box of 90 by Abdi Farma","OMOP4850650","RxNorm Extension","RX","arb","valsartan"
21082046,"Hydrochlorothiazide 12.5 MG / olmesartan 40 MG [Olmetec]","OMOP365589","RxNorm Extension","RX","arb","olmesartan"
43033549,"Hydrochlorothiazide 25 MG / valsartan 160 MG Delayed Release Oral Tablet Box of 30 by KRKA","OMOP4848596","RxNorm Extension","RX","arb","valsartan"
42969130,"olmesartan 40 MG / rosuvastatin 20 MG Oral Tablet [OLOSTAR]","OMOP4695567","RxNorm Extension","RX","arb","olmesartan"
42938365,"Hydrochlorothiazide 12.5 MG / telmisartan 80 MG Oral Tablet [TELCARDIN PLUS F]","OMOP4665042","RxNorm Extension","RX","arb","telmisartan"
40724777,"valsartan 80 MG Oral Capsule [Diovan] by Necessity Supplies","OMOP4732415","RxNorm Extension","RX","arb","valsartan"
41132210,"valsartan 80 MG Oral Tablet [Valsartan Abz] Box of 98 by AbZ-Pharma","OMOP2330172","RxNorm Extension","RX","arb","valsartan"
36187668,"olmesartan medoxomil 20 MG Oral Tablet","70518134300","NDC","ND","arb","olmesartan"
2064466,"amlodipine 10 MG / rosuvastatin 20 MG / telmisartan 80 MG Oral Tablet [TELMIDUO PLUS]","OMOP4965764","RxNorm Extension","RX","arb","telmisartan"
36276253,"Hydrochlorothiazide 12.5 MG / olmesartan 40 MG Delayed Release Oral Tablet [Olmesartan / HCTZ Krka] Box of 28 by KRKA","OMOP3127128","RxNorm Extension","RX","arb","olmesartan"
43779975,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG [Valsartan Comp Dura]","OMOP792678","RxNorm Extension","RX","arb","valsartan"
43822131,"valsartan 40 MG Oral Tablet [Valsartan Dura] by Mylan","OMOP693530","RxNorm Extension","RX","arb","valsartan"
42950617,"Hydrochlorothiazide 12.5 MG / Losartan 50 MG Oral Tablet [ROSANIN PLUS]","OMOP4677190","RxNorm Extension","RX","arb","losartan"
35868668,"telmisartan 40 MG Oral Tablet [Xueyingping]","OMOP5025204","RxNorm Extension","RX","arb","telmisartan"
44480503,"amlodipine and valsartan 5mg/1 / 160mg/1 ORAL TABLET","572970764","NDC","ND","arb","valsartan"
40742323,"olmesartan 10 MG Oral Tablet by Alliance","OMOP4715371","RxNorm Extension","RX","arb","olmesartan"
45226913,"losartan potassium 50 MG Oral Tablet","59746033490","NDC","ND","arb","losartan"
40854591,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Beta] Box of 56 by Betapharm","OMOP2052553","RxNorm Extension","RX","arb","valsartan"
41287811,"valsartan 40 MG Oral Tablet [Valsartan Al] Box of 28 by Aliud","OMOP2485773","RxNorm Extension","RX","arb","valsartan"
41157626,"Hydrochlorothiazide 25 MG / valsartan 160 MG Oral Tablet [Valsartan Hct Al] Box of 56","OMOP2355588","RxNorm Extension","RX","arb","valsartan"
44463390,"valsartan 320 MG Oral Tablet","50090287701","NDC","ND","arb","valsartan"
36787028,"Amlodipine 5 MG / olmesartan 40 MG Delayed Release Oral Tablet [Olmesartan / Amlodipine Sandoz] Box of 98","OMOP4775294","RxNorm Extension","RX","arb","olmesartan"
43690227,"candesartan 16 MG / Hydrochlorothiazide 12.5 MG Oral Tablet [Candesartancilexetil Hennig] by Hennig","OMOP798909","RxNorm Extension","RX","arb","candesartan"
43155896,"valsartan 40 MG Delayed Release Oral Tablet [VALSARTAN ZYDUS] Box of 90","OMOP508845","RxNorm Extension","RX","arb","valsartan"
42950991,"Losartan 50 MG Oral Tablet [OSARTAN]","OMOP4677566","RxNorm Extension","RX","arb","losartan"
42927999,"telmisartan 40 MG Oral Tablet [NEWTELMI]","OMOP4654800","RxNorm Extension","RX","arb","telmisartan"
44435884,"irbesartan 75 MG Oral Tablet","62332004130","NDC","ND","arb","irbesartan"
2064532,"amlodipine 5 MG / rosuvastatin 5 MG / telmisartan 80 MG Oral Tablet","OMOP4965825","RxNorm Extension","RX","arb","telmisartan"
43144757,"Hydrochlorothiazide 12.5 MG / valsartan 80 MG Delayed Release Oral Tablet [VALSARTAN/HYDROCHLOROTHIAZIDE SANDOZ] Box of 30","OMOP511668","RxNorm Extension","RX","arb","valsartan"
35759719,"Hydrochlorothiazide 12.5 MG / Losartan 100 MG Delayed Release Oral Tablet Box of 28 by Sigma-Tau","OMOP2761180","RxNorm Extension","RX","arb","losartan"
43265578,"Amlodipine 5 MG / olmesartan 40 MG Oral Tablet [Sevikar] Box of 30","OMOP544198","RxNorm Extension","RX","arb","olmesartan"
2064541,"amlodipine 5 MG / rosuvastatin 5 MG / telmisartan 80 MG Oral Tablet [TRI IN ONE]","OMOP4965834","RxNorm Extension","RX","arb","telmisartan"
21070015,"candesartan 8 MG Oral Tablet Box of 30","OMOP349750","RxNorm Extension","RX","arb","candesartan"
21109233,"candesartan 4 MG Oral Tablet [Amias]","OMOP351797","RxNorm Extension","RX","arb","candesartan"
42950448,"Amlodipine 5 MG / Losartan 50 MG [MAXSARTAN]","OMOP4677023","RxNorm Extension","RX","arb","losartan"
40824128,"candesartan 8 MG Oral Tablet [Candesartan Hexal] Box of 56 by Novartis","OMOP2022090","RxNorm Extension","RX","arb","candesartan"
40721012,"candesartan 2 MG Oral Tablet Box of 7 by Sigma","OMOP4736672","RxNorm Extension","RX","arb","candesartan"
43600026,"Hydrochlorothiazide 12.5 MG / valsartan 160 MG [Valsartan-Comp Puren]","OMOP794651","RxNorm Extension","RX","arb","valsartan"
40946592,"olmesartan 40 MG Oral Tablet [Olmetec] Box of 98 by Emra-Med","OMOP2144554","RxNorm Extension","RX","arb","olmesartan"
35746458,"Losartan 50 MG Delayed Release Oral Tablet by Phoenix Labs","OMOP2747919","RxNorm Extension","RX","arb","losartan"
43768113,"candesartan 32 MG [Blopress]","OMOP695178","RxNorm Extension","RX","arb","candesartan"
